Organization,Repository_Name,Language,Visibility,Repository_Size_KB,Stars,Forks,Open_Issues,Created_Date,Updated_Date,Default_Branch,Repository_URL
google,transitfeed,Python,public,1180,687,251,192,2014-09-15T15:16:32Z,2026-07-21T08:31:23Z,master,https://github.com/google/transitfeed
google,serialization.dart,Dart,public,172,32,8,7,2014-09-15T20:37:58Z,2026-07-21T08:31:24Z,master,https://github.com/google/serialization.dart
google,firing-range,Java,public,190,1414,234,14,2014-09-17T16:22:46Z,2026-07-24T17:04:58Z,master,https://github.com/google/firing-range
google,ldpush,Python,public,6055,37,16,1,2014-09-19T21:22:55Z,2026-07-21T08:31:26Z,master,https://github.com/google/ldpush
google,py-ast-utils,Python,public,148,18,6,1,2014-09-23T16:45:54Z,2026-07-21T08:31:27Z,master,https://github.com/google/py-ast-utils
google,mathfu,C++,public,2769,1397,182,22,2014-09-24T21:12:41Z,2026-07-29T02:27:00Z,master,https://github.com/google/mathfu
google,zarathustra,Java,public,544,14,7,0,2014-09-25T16:47:01Z,2026-07-21T08:31:29Z,master,https://github.com/google/zarathustra
google,uribeacon,,public,5009,409,107,16,2014-09-26T16:44:12Z,2026-07-21T08:31:31Z,master,https://github.com/google/uribeacon
google,pubsubhubbub,,public,0,6,0,0,2014-09-29T17:17:08Z,2026-07-21T08:31:32Z,master,https://github.com/google/pubsubhubbub
google,identity-toolkit-go-client,Go,public,119,58,16,5,2014-09-30T00:40:58Z,2026-07-21T08:31:33Z,master,https://github.com/google/identity-toolkit-go-client
google,ebola-tools,Python,public,95,15,8,0,2014-09-30T18:25:22Z,2026-07-21T08:31:34Z,master,https://github.com/google/ebola-tools
google,open-location-code,Java,public,4785,4341,531,56,2014-09-30T18:26:35Z,2026-07-31T02:56:52Z,main,https://github.com/google/open-location-code
google,lovefield,JavaScript,public,53970,6769,361,55,2014-09-30T18:29:14Z,2026-07-21T08:31:36Z,master,https://github.com/google/lovefield
google,recaptcha,PHP,public,440,3562,775,6,2014-09-30T18:30:39Z,2026-08-02T16:52:38Z,main,https://github.com/google/recaptcha
google,physical-web,Java,public,33447,5967,649,93,2014-09-30T18:32:14Z,2026-07-25T03:28:35Z,master,https://github.com/google/physical-web
google,vogon,JavaScript,public,9074,108,45,13,2014-10-02T17:47:31Z,2026-07-21T08:31:41Z,master,https://github.com/google/vogon
google,cap-library,HTML,public,11662,88,24,22,2014-10-02T19:48:05Z,2026-07-21T08:31:42Z,master,https://github.com/google/cap-library
google,end-to-end,JavaScript,public,8260,4125,295,20,2014-10-07T20:39:09Z,2026-07-21T08:31:43Z,master,https://github.com/google/end-to-end
google,app-resource-bundle,,public,395,156,17,4,2014-10-07T22:27:32Z,2026-07-21T08:31:44Z,main,https://github.com/google/app-resource-bundle
google,simple-pedometer,Java,public,128,77,46,0,2014-10-07T22:59:09Z,2026-07-21T08:31:46Z,master,https://github.com/google/simple-pedometer
google,sensor-data-collection-library,Java,public,132,46,14,0,2014-10-07T23:00:04Z,2026-07-21T08:31:47Z,master,https://github.com/google/sensor-data-collection-library
google,thread-weaver,Java,public,190,309,59,8,2014-10-07T23:01:49Z,2026-07-21T08:31:48Z,master,https://github.com/google/thread-weaver
google,google-authenticator-android,Java,public,1944,1671,482,41,2014-10-08T17:54:05Z,2026-07-21T08:31:49Z,master,https://github.com/google/google-authenticator-android
google,google-authenticator,Java,public,2433,5351,997,165,2014-10-08T17:54:27Z,2026-07-31T06:36:21Z,master,https://github.com/google/google-authenticator
google,material-design-icons,,public,4930826,53697,9745,412,2014-10-08T18:01:28Z,2026-08-04T11:10:35Z,master,https://github.com/google/material-design-icons
google,autopiper,C++,public,2242,47,10,0,2014-10-08T22:33:47Z,2026-07-21T08:31:53Z,master,https://github.com/google/autopiper
google,woff2,C++,public,3538,1811,230,91,2014-10-09T14:34:43Z,2026-08-01T15:35:46Z,master,https://github.com/google/woff2
google,brotli,TypeScript,public,42805,14830,1350,94,2014-10-09T14:35:14Z,2026-08-04T01:13:49Z,master,https://github.com/google/brotli
google,santa,Objective-C++,public,12680,4507,287,74,2014-10-09T21:18:31Z,2026-07-27T22:46:37Z,main,https://github.com/google/santa
google,ashier,Python,public,152,29,8,0,2014-10-10T20:37:39Z,2026-07-21T08:31:57Z,master,https://github.com/google/ashier
google,github-issue-mover,Dart,public,873,612,57,43,2014-10-13T21:09:08Z,2026-07-21T08:31:59Z,master,https://github.com/google/github-issue-mover
google,codemirror.dart,Dart,public,4743,89,34,6,2014-10-13T21:25:47Z,2026-07-21T08:32:00Z,master,https://github.com/google/codemirror.dart
google,stenographer,Go,public,598,1795,233,50,2014-10-13T21:26:23Z,2026-07-30T10:14:59Z,master,https://github.com/google/stenographer
google,fplutil,Python,public,13675,333,41,9,2014-10-13T21:31:41Z,2026-07-21T08:32:03Z,master,https://github.com/google/fplutil
google,mysql-tools,Python,public,11607,212,76,0,2014-10-15T20:24:21Z,2026-07-21T08:32:04Z,master,https://github.com/google/mysql-tools
google,universal-dash-transmuxer,C++,public,1028,55,24,1,2014-10-15T20:46:09Z,2026-07-21T08:32:05Z,master,https://github.com/google/universal-dash-transmuxer
google,cauliflowervest,Python,public,7195,279,47,6,2014-10-16T20:04:13Z,2026-07-21T08:32:06Z,master,https://github.com/google/cauliflowervest
google,rappor,R,public,1497,869,160,36,2014-10-16T20:05:27Z,2026-08-04T01:58:53Z,master,https://github.com/google/rappor
google,personfinder,Python,public,333831,548,193,129,2014-10-17T17:36:25Z,2026-07-21T08:32:08Z,master,https://github.com/google/personfinder
google,double-conversion,C++,public,7232,1193,305,22,2014-10-18T12:48:15Z,2026-08-03T16:26:14Z,master,https://github.com/google/double-conversion
google,rich-test-results,Java,public,695,56,13,2,2014-10-23T14:15:18Z,2026-07-21T08:32:11Z,master,https://github.com/google/rich-test-results
google,go-webdav,Go,public,26,70,12,0,2014-10-29T15:39:52Z,2026-07-21T08:32:12Z,master,https://github.com/google/go-webdav
google,nogotofail,Python,public,394,2951,410,33,2014-10-29T20:50:54Z,2026-07-22T16:46:17Z,dev,https://github.com/google/nogotofail
google,search-samples,Java,public,997,542,234,11,2014-10-31T16:51:02Z,2026-07-26T22:18:12Z,master,https://github.com/google/search-samples
google,identity-toolkit-node-client,JavaScript,public,25,31,15,1,2014-11-01T22:41:13Z,2026-07-21T08:32:15Z,master,https://github.com/google/identity-toolkit-node-client
google,pienoon,C++,public,309983,439,112,0,2014-11-04T17:37:06Z,2026-07-21T08:32:16Z,master,https://github.com/google/pienoon
google,elfling,C++,public,192,26,11,1,2014-11-04T17:39:02Z,2026-07-21T08:32:18Z,master,https://github.com/google/elfling
google,chaps-linux,Makefile,public,96,37,8,0,2014-11-06T16:18:49Z,2026-07-21T08:32:19Z,dev,https://github.com/google/chaps-linux
google,pkcs11test,C++,public,2224,81,49,3,2014-11-06T16:19:26Z,2026-07-21T08:32:21Z,dev,https://github.com/google/pkcs11test
google,maps-for-work-samples,,public,819,141,146,6,2014-11-10T21:48:25Z,2026-07-21T08:32:22Z,master,https://github.com/google/maps-for-work-samples
google,dart-json_diff,Dart,public,90,74,18,1,2014-11-11T18:28:47Z,2026-07-21T08:32:23Z,master,https://github.com/google/dart-json_diff
google,dart-shapeshift,Dart,public,1600,13,6,10,2014-11-11T18:29:09Z,2026-07-21T08:32:24Z,master,https://github.com/google/dart-shapeshift
google,picasa-app-demo,Java,public,9940,10,8,0,2014-11-20T17:39:56Z,2026-07-21T08:32:25Z,master,https://github.com/google/picasa-app-demo
google,picview-for-android,Java,public,313,51,27,0,2014-11-20T17:40:40Z,2026-07-21T08:32:27Z,master,https://github.com/google/picview-for-android
google,kir-holiday-lights,Shell,public,154638,19,9,0,2014-11-20T17:46:29Z,2026-07-21T08:32:28Z,master,https://github.com/google/kir-holiday-lights
google,vim-syncopate,Vim script,public,44,90,6,5,2014-11-25T17:17:11Z,2026-07-21T08:32:29Z,master,https://github.com/google/vim-syncopate
google,i18n_sanitycheck,Java,public,42,14,6,3,2014-11-25T17:30:38Z,2026-07-21T08:32:30Z,master,https://github.com/google/i18n_sanitycheck
google,acai,Java,public,166,82,30,7,2014-11-25T22:28:39Z,2026-07-21T08:32:31Z,master,https://github.com/google/acai
google,ioweb2015,JavaScript,public,53504,677,107,57,2014-12-01T17:49:09Z,2026-07-21T08:32:32Z,master,https://github.com/google/ioweb2015
google,libphonenumber,C++,public,321401,18176,2167,116,2014-12-03T18:02:17Z,2026-08-04T09:39:03Z,master,https://github.com/google/libphonenumber
google,AppSpeedIndex,Python,public,192,13,5,1,2014-12-03T23:04:13Z,2026-07-21T08:32:35Z,master,https://github.com/google/AppSpeedIndex
google,compare-codecs,Python,public,499,50,15,30,2014-12-08T16:42:21Z,2026-07-21T08:32:36Z,master,https://github.com/google/compare-codecs
google,todo-tracks,Go,public,158,185,25,1,2014-12-08T16:58:55Z,2026-07-28T11:44:03Z,master,https://github.com/google/todo-tracks
google,TouchTime,Java,public,7007,39,12,1,2014-12-09T17:52:08Z,2026-07-21T08:32:38Z,master,https://github.com/google/TouchTime
google,google-api-javascript-client,CSS,public,873,3529,1155,148,2014-12-11T05:39:35Z,2026-08-01T13:38:30Z,master,https://github.com/google/google-api-javascript-client
google,bocado,Python,public,119,9,5,1,2014-12-12T19:58:37Z,2026-07-21T08:32:41Z,master,https://github.com/google/bocado
google,rysim,Erlang,public,14892,7,6,0,2014-12-17T16:13:09Z,2026-07-21T08:32:42Z,master,https://github.com/google/rysim
google,protorpc,Python,public,3072,70,36,13,2014-12-17T16:14:30Z,2026-07-21T08:32:43Z,master,https://github.com/google/protorpc
google,go-shlex,,public,0,5,0,0,2014-12-17T16:18:10Z,2026-07-21T08:32:44Z,master,https://github.com/google/go-shlex
google,tuneup.dart,Dart,public,269,51,11,1,2014-12-17T16:27:06Z,2026-07-29T21:21:57Z,master,https://github.com/google/tuneup.dart
google,beacon-platform,,public,432,391,254,18,2014-12-17T16:33:33Z,2026-07-21T08:32:46Z,master,https://github.com/google/beacon-platform
google,gdata-python-client,HTML,public,25729,449,222,49,2014-12-18T21:42:15Z,2026-07-21T08:32:47Z,master,https://github.com/google/gdata-python-client
google,REAPER,C++,public,139,412,96,9,2014-12-22T23:30:40Z,2026-07-21T08:32:48Z,master,https://github.com/google/REAPER
google,jsontoken-tmp,,public,0,3,0,0,2015-01-05T18:12:59Z,2026-07-21T08:32:49Z,master,https://github.com/google/jsontoken-tmp
google,traceout,Go,public,44,19,7,0,2015-01-05T18:18:20Z,2026-07-21T08:32:50Z,master,https://github.com/google/traceout
google,rowhammer-test,C++,public,418,1003,200,3,2015-01-06T22:43:39Z,2026-07-29T08:38:04Z,master,https://github.com/google/rowhammer-test
google,coursebuilder-android-container-module,Python,public,501,22,6,1,2015-01-09T22:53:47Z,2026-07-21T08:32:52Z,master,https://github.com/google/coursebuilder-android-container-module
google,file-system-stress-testing,C,public,131,105,20,2,2015-01-13T05:47:11Z,2026-07-21T08:32:54Z,master,https://github.com/google/file-system-stress-testing
google,material-design-lite,HTML,public,56990,32197,4912,431,2015-01-14T22:01:33Z,2026-08-03T20:27:44Z,mdl-1.x,https://github.com/google/material-design-lite
google,reflectable.dart,Dart,public,2648,386,67,26,2015-01-16T13:09:05Z,2026-07-21T08:32:56Z,master,https://github.com/google/reflectable.dart
google,vim-codefmt,Vim Script,public,316,1118,102,47,2015-01-20T19:16:44Z,2026-07-21T08:32:57Z,master,https://github.com/google/vim-codefmt
google,shipshape,Go,public,303212,269,33,43,2015-01-21T21:16:07Z,2026-07-21T08:32:58Z,master,https://github.com/google/shipshape
google,google-api-java-client-samples,Java,public,55337,739,1003,2,2015-01-23T19:25:37Z,2026-07-21T08:32:59Z,master,https://github.com/google/google-api-java-client-samples
google,google-drive-proxy,C#,public,3206,85,38,0,2015-01-23T19:28:21Z,2026-07-21T08:33:01Z,master,https://github.com/google/google-drive-proxy
google,arrow-logo,Dart,public,422,15,7,0,2015-01-23T21:53:54Z,2026-07-21T08:33:02Z,master,https://github.com/google/arrow-logo
google,webview-local-server,Java,public,77,110,41,0,2015-01-27T23:42:45Z,2026-07-26T23:03:27Z,master,https://github.com/google/webview-local-server
google,spatial-media,Python,public,13621,2102,476,10,2015-02-11T23:19:50Z,2026-08-02T22:27:48Z,master,https://github.com/google/spatial-media
google,apitools,Python,public,2178,157,131,36,2015-02-11T23:27:13Z,2026-07-21T08:33:05Z,master,https://github.com/google/apitools
google,fonts,HTML,public,3287705,20310,2911,1395,2015-02-11T23:34:54Z,2026-08-04T12:25:15Z,main,https://github.com/google/fonts
google,encrypted-bigquery-client,Python,public,129,175,33,0,2015-02-11T23:38:57Z,2026-07-21T08:33:08Z,master,https://github.com/google/encrypted-bigquery-client
google,box2d.dart,Dart,public,833,117,33,6,2015-02-11T23:42:45Z,2026-07-21T08:33:09Z,master,https://github.com/google/box2d.dart
google,allocation-instrumenter,Java,public,4732,491,89,11,2015-02-12T00:29:58Z,2026-07-21T08:33:10Z,master,https://github.com/google/allocation-instrumenter
google,mr4c,Java,public,40174,902,216,12,2015-02-17T23:23:31Z,2026-07-21T08:33:11Z,master,https://github.com/google/mr4c
google,re2j,Java,public,2408,1254,163,45,2015-02-18T00:20:25Z,2026-07-28T00:31:19Z,master,https://github.com/google/re2j
google,or-tools,C++,public,1313102,13851,2454,115,2015-02-21T01:25:35Z,2026-08-04T11:07:06Z,stable,https://github.com/google/or-tools
google,cloud-cup,JavaScript,public,6483,23,7,1,2015-02-21T03:19:04Z,2026-07-21T08:33:15Z,master,https://github.com/google/cloud-cup
google,cloud-cup-android,Java,public,467,51,28,0,2015-02-21T03:19:53Z,2026-07-21T08:33:16Z,master,https://github.com/google/cloud-cup-android
google,citizen-x,,public,0,5,0,0,2015-02-21T03:52:45Z,2026-07-21T08:33:18Z,master,https://github.com/google/citizen-x
google,reboot-somalia,,public,0,3,0,0,2015-02-21T03:53:38Z,2026-07-21T08:33:19Z,master,https://github.com/google/reboot-somalia
google,network-visualizer-x,,public,0,5,0,0,2015-02-21T03:54:16Z,2026-07-21T08:33:20Z,master,https://github.com/google/network-visualizer-x
google,deliberate,,public,0,4,0,0,2015-02-22T00:10:00Z,2026-07-21T08:33:21Z,master,https://github.com/google/deliberate
google,glog,C++,public,5118,7390,2237,46,2015-02-23T06:55:48Z,2026-08-03T20:30:46Z,master,https://github.com/google/glog
google,ringdroid,Java,public,808,859,264,52,2015-02-24T23:19:57Z,2026-07-27T18:43:57Z,master,https://github.com/google/ringdroid
google,play-work,Java,public,76,88,45,13,2015-02-27T01:48:31Z,2026-07-21T08:33:25Z,master,https://github.com/google/play-work
google,comid,Dart,public,627,15,9,2,2015-03-04T04:40:11Z,2026-07-21T08:33:27Z,master,https://github.com/google/comid
google,cloud-print-connector,Go,public,1272,761,181,116,2015-03-04T04:41:38Z,2026-07-21T08:33:28Z,master,https://github.com/google/cloud-print-connector
google,cwd_jmp,Shell,public,144,8,2,0,2015-03-04T04:43:53Z,2026-07-21T08:33:29Z,master,https://github.com/google/cwd_jmp
google,jscin,JavaScript,public,2739,50,17,3,2015-03-04T11:33:08Z,2026-07-21T08:33:30Z,main,https://github.com/google/jscin
google,blueprint,Go,public,2354,351,80,0,2015-03-04T20:43:50Z,2026-07-21T08:33:32Z,master,https://github.com/google/blueprint
google,keyczar,,public,8360,1093,139,0,2015-03-07T21:41:04Z,2026-07-21T08:33:33Z,master,https://github.com/google/keyczar
google,zopfli,C++,public,603,3598,351,120,2015-03-09T10:32:36Z,2026-07-27T20:42:55Z,master,https://github.com/google/zopfli
google,gwt-charts,Java,public,3614,26,24,18,2015-03-10T19:41:02Z,2026-07-21T08:33:35Z,master,https://github.com/google/gwt-charts
google,generator-goro,JavaScript,public,38,24,6,0,2015-03-11T21:33:47Z,2026-07-21T08:33:36Z,master,https://github.com/google/generator-goro
google,gmailsnooze,JavaScript,public,148,16,6,0,2015-03-11T22:28:45Z,2026-07-21T08:33:37Z,master,https://github.com/google/gmailsnooze
google,python_portpicker,Python,public,103,149,60,3,2015-03-11T22:37:23Z,2026-07-21T08:33:38Z,main,https://github.com/google/python_portpicker
google,securemessage,C++,public,2448,108,39,1,2015-03-12T00:16:35Z,2026-07-21T08:33:40Z,master,https://github.com/google/securemessage
google,classp,Bison,public,2701,169,13,1,2015-03-12T00:19:53Z,2026-07-21T08:33:41Z,master,https://github.com/google/classp
google,google-apputils,Python,public,304,38,21,4,2015-03-12T20:27:00Z,2026-07-21T08:33:42Z,master,https://github.com/google/google-apputils
google,reportlatency,Perl,public,896,6,3,2,2015-03-13T01:19:09Z,2026-07-21T08:33:43Z,master,https://github.com/google/reportlatency
google,irrduino,Processing,public,4649,50,13,0,2015-03-13T05:08:22Z,2026-07-21T08:33:44Z,master,https://github.com/google/irrduino
google,python-gflags,Python,public,387,189,54,3,2015-03-13T06:52:53Z,2026-07-21T08:33:45Z,master,https://github.com/google/python-gflags
google,jsontoken,Java,public,232,21,15,16,2015-03-13T06:57:29Z,2026-07-21T08:33:47Z,master,https://github.com/google/jsontoken
google,apis-client-generator,Python,public,1129,162,51,12,2015-03-14T00:50:56Z,2026-07-22T19:30:56Z,master,https://github.com/google/apis-client-generator
google,nixysa,Python,public,896,10,6,0,2015-03-14T01:00:50Z,2026-07-21T08:33:49Z,master,https://github.com/google/nixysa
google,crush-tools,Shell,public,2718,149,20,16,2015-03-15T11:48:13Z,2026-07-21T08:33:50Z,master,https://github.com/google/crush-tools
google,gxui,Go,public,1652,4402,287,46,2015-03-16T17:12:37Z,2026-07-28T10:34:20Z,master,https://github.com/google/gxui
google,supersonic,C++,public,1583,206,42,1,2015-03-16T17:23:55Z,2026-07-21T08:33:53Z,master,https://github.com/google/supersonic
google,depan,Java,public,3428,93,18,26,2015-03-16T20:00:12Z,2026-07-21T08:33:54Z,master,https://github.com/google/depan
google,ytstatistics-demo,Java,public,20460,5,5,0,2015-03-16T20:20:28Z,2026-07-21T08:33:55Z,master,https://github.com/google/ytstatistics-demo
google,gopacket,Go,public,3835,6791,1158,370,2015-03-16T20:46:00Z,2026-08-03T10:49:49Z,master,https://github.com/google/gopacket
google,szl,C++,public,2668,68,14,22,2015-03-16T20:47:16Z,2026-07-21T08:33:57Z,master,https://github.com/google/szl
google,easy-gwt-mock,Java,public,216,13,5,1,2015-03-17T05:21:52Z,2026-07-21T08:33:58Z,master,https://github.com/google/easy-gwt-mock
google,nfc-smart-tag,Java,public,5220,12,5,4,2015-03-17T09:12:50Z,2026-07-21T08:34:00Z,master,https://github.com/google/nfc-smart-tag
google,password-alert,JavaScript,public,1432,325,102,28,2015-03-17T16:21:27Z,2026-07-30T10:17:43Z,master,https://github.com/google/password-alert
google,gcm,Java,public,11569,821,505,100,2015-03-17T21:36:56Z,2026-07-28T05:20:20Z,master,https://github.com/google/gcm
google,yapf,Python,public,2670,13980,903,418,2015-03-18T18:22:31Z,2026-08-04T10:01:57Z,main,https://github.com/google/yapf
